userid,day,AppCategory_Audio apps,AppCategory_Game apps,AppCategory_Image apps,AppCategory_Maps apps,AppCategory_News apps,AppCategory_Productivity apps,AppCategory_Social apps,AppCategory_Undefined apps,AppCategory_Video apps,AppCategory_Screen on (day),AppCategory_Screen unlock (day),AppCategory_Used duration (day),AppCategory_Screen on (evening),AppCategory_Screen unlock (evening),AppCategory_Used duration (evening),AppCategory_Screen on (night) ,AppCategory_Screen unlock (night),AppCategory_Used duration (night),AppCategory_Used duration (total),AppCategory_Moved distance,AppCategory_Light
149,7,0,0,0,0,0,111450,90606,80859,181995,450,300,126900,450,225,68475,750,375,546825,742200,2482360,35741.56519
149,8,0,0,0,2950,0,558966,151706,119416,407650,2142,1403,484124,2485,1420,186943,0,0,0,671067,953260,149897.4264
149,9,0,0,0,550,0,399111,52300,460977,426434,1680,1093,471929,2513,1647,348050,367,147,411188,1231167,3296496,57661.73587
149,10,0,0,0,0,0,8967,49526,71665,829413,1102,826,718875,3698,2229,238106,699,349,151072,1108053,2003965,71170.45884
149,11,0,0,0,0,0,217677,425333,77515,949047,3227,1818,218101,1524,930,680106,1173,690,442704,1340911,1592065,175689.6659
149,12,0,0,0,0,0,144780,330150,48320,490828,1452,594,280962,660,396,275088,924,396,465366,1021416,3673428,148786.0375
149,13,11,0,0,580,0,14898,12084,18625,42108,244,116,38228,45,29,11097,24,12,19136,68461,185216,21936.81106
149,14,616,0,0,0,0,505,3084,6695,7746,76,47,5587,31,18,9244,12,5,3687,18518,40015,2816.311779
150,1,2,3310,0,13,0,1030,9055,11762,1723,66,42,11421,43,19,12755,22,17,2346,26522,16146,3816.55593
150,2,0,1604,0,551,0,310,6285,20596,2968,43,25,12236,54,24,10262,3,1,2737,25235,2145,3037.596031
150,3,1068,1789,0,13,0,59,6225,8141,6450,61,53,14998,86,14,7892,2,0,1208,24098,32679,2467.315399
150,4,594,1056,0,11,0,1273,4443,5645,4303,47,31,10811,44,23,9155,6,2,3300,23266,3125,981.08289
150,5,82,7860,0,746,0,381,5369,4177,14949,86,43,17118,55,29,13460,0,0,0,30578,23718,2636.480438
150,6,0,6988,0,22,0,427,11809,9711,11295,64,39,13444,48,31,15619,7,5,1522,30585,25467,7293.282694
150,7,0,1350,0,0,0,316,11317,1069,23537,61,34,10787,26,20,16474,7,4,3799,31060,30982,2392.248472
150,8,102,4722,0,280,0,479,8842,3329,11397,70,50,13588,27,20,8946,0,0,0,22534,19599,3300.779538
150,9,26,11689,0,78,0,14,6373,7272,4839,0,0,2351,0,0,0,0,0,0,2351,81,3.461784722
150,10,0,11033,0,203,0,130,10050,4090,2760,36,31,9846,52,21,10858,4,2,488,21192,1414,269.4847083
150,11,0,2838,0,937,0,3242,20875,6865,3553,70,52,18976,68,38,12640,3,2,3382,34998,45870,2483.672065
150,12,39,1845,0,9,0,952,9457,8451,15758,67,41,12204,47,31,8930,2,1,2725,23859,22239,4738.862973
150,13,656,3583,0,290,0,767,9324,13202,8869,78,57,17260,56,34,14957,12,7,8733,40950,19766,6460.349067
150,14,26,2177,0,315,0,209,8024,4470,2466,82,50,8396,80,45,9245,3,2,146,17787,28874,4537.148648
152,1,4947,964,0,2357,0,17808,2786,18007,5746,20,17,9382,25,15,7716,13,11,5668,22766,0,2889.541721
152,2,543,0,0,0,0,6918,2211,16870,13822,15,13,9868,25,20,11411,10,6,7113,28392,0,2624.218655
152,3,639,479,0,2151,0,3327,4381,12816,11788,37,28,3974,17,17,12726,12,9,4517,21217,0,3329.162167
152,4,525,504,0,20,0,675,7879,19211,8752,37,34,8937,25,22,13185,3,2,3943,26065,12,2235.777822
152,5,1420,464,0,0,0,1187,8490,22058,11755,24,18,11043,13,12,6741,12,10,7520,25304,0,3157.39362
152,6,499,2050,0,2569,0,21436,4310,29945,8273,24,22,14581,27,25,11678,6,6,4883,31142,31,3656.89839
152,7,2618,2129,0,0,0,17333,4282,19255,10125,19,14,10095,27,23,15149,15,10,9082,34326,21,3864.878563
152,8,0,1091,0,5048,0,23009,2763,21130,11372,25,21,11766,17,16,11765,9,9,5927,29458,0,3305.756863
152,9,2,0,0,47,0,15254,5166,22390,9840,28,24,8915,23,22,9104,8,7,6708,24727,11,3134.488467
152,10,0,1930,0,0,0,5356,15027,28682,8085,25,17,9388,17,15,13690,11,8,3053,26131,0,2469.547238
152,11,0,3008,0,2756,0,6708,6788,26709,9029,19,16,12064,27,26,12677,6,3,4492,29233,0,3723.785256
152,12,2153,1548,0,4459,0,4901,8022,20425,9725,24,22,10309,11,10,13478,7,6,5988,29775,12,1683.795953
152,13,0,0,0,0,0,12930,1940,15607,7453,25,18,6622,19,13,16088,2,2,3053,25763,0,4153.615079
152,14,1587,0,0,677,0,7244,4260,35373,3836,20,15,15200,22,20,10981,15,10,3316,29497,71,4362.898317
154,1,172,0,0,4450,0,18401,9105,16961,231,0,0,0,0,0,0,0,0,0,0,0,0
154,2,1874,0,101,2772,0,9510,9956,8770,1254,0,0,0,0,0,0,0,0,0,0,0,0
154,3,49,0,225,2442,0,23569,24058,42557,1784,84,61,10851,68,43,9711,4,2,2099,22661,471881,2361.01293
154,4,0,0,0,4127,0,9277,13619,36593,4268,47,35,8958,41,32,9646,0,0,0,18604,55400,6581.240672
154,5,29,1637,224,0,0,2491,12167,19661,1832,35,26,6069,9,7,2387,1,0,5234,13690,9346,5706.306357
154,6,417,60,3164,5012,0,12974,13052,16595,445,35,23,12554,20,17,6024,3,2,5180,23758,29357,3353.740463
154,7,0,3873,0,3157,0,3161,9125,21813,62,90,47,13296,41,30,11629,16,10,5172,30097,104244,5787.190081
154,8,0,197,138,5488,0,10215,14436,10956,0,13,7,2000,5,4,618,0,0,0,2618,681,216.2732389
154,9,0,396,0,508,0,1634,11116,17638,0,14,10,3149,38,23,9152,5,3,6104,18405,400562,1637.259857
154,10,1034,0,3126,1949,0,4723,15391,19711,0,49,37,3474,3,2,1573,0,0,0,5047,276744,4278.582756
154,11,0,4115,3186,0,0,15991,18315,28781,2924,6,4,4670,37,32,9497,13,11,10837,25004,21624,3073.978496
154,12,16,0,0,1283,0,9961,17350,10433,3409,18,10,3141,0,0,0,0,0,0,3141,1080,1344.671844
154,13,0,1155,1561,378,0,11317,19094,16901,520,35,20,12521,62,49,15403,3,2,647,28571,23685,2775.067323
154,14,0,4579,0,54,0,1235,19302,20675,0,41,32,6289,4,3,575,3,2,2561,9425,7189,8945.67116
156,1,621,9138,0,0,0,1724,6882,44632,7053,43,36,2759,31,25,8627,5,3,9808,21194,11894,2599.142952
156,2,185,6505,0,0,0,86,4504,23752,5225,10,8,8911,62,49,5037,8,5,3428,17376,9153,2632.647239
156,3,1903,11577,0,0,0,3195,12265,22316,12307,10,7,5539,0,0,0,0,0,0,5539,2086,306.3887158
156,4,5300,11006,0,0,0,6770,7885,22545,6195,49,29,5635,2,2,3001,0,0,0,8636,8478,2784.483412
156,5,8,3127,0,0,0,1225,3391,34088,7374,28,19,8510,16,13,1837,0,0,0,10347,19426,1219.804361
156,6,2975,0,0,0,0,2412,15056,10454,10411,27,18,5501,37,34,8053,7,6,829,14383,15119,6668.949388
156,7,57,3487,0,0,0,951,2071,10953,9619,59,42,13485,11,6,118,0,0,0,13603,10045,5475.930263
156,8,0,4934,0,211,0,5782,11437,23951,4959,55,47,15019,5,3,34,4,2,3208,18261,15487,6378.120374
156,9,398,2700,0,2594,0,6309,12011,19177,22591,4,3,1975,70,59,10832,5,4,3771,16578,20158,881.9125489
156,10,33,9744,0,93,0,999,5189,24395,20904,48,40,3980,16,9,770,0,0,0,4750,5651,2962.090768
156,11,2619,1958,0,4575,0,4,11650,24367,8687,33,28,6751,33,24,1357,0,0,0,8108,34203,1408.028729
156,12,1170,1377,0,0,0,85,7894,41859,8028,3,3,3031,0,0,0,0,0,0,3031,0,379.7355169
156,13,4352,2571,0,0,0,5513,3294,32198,9845,7,3,1444,0,0,0,0,0,0,1444,1583,368.1963086
156,14,0,5132,0,0,0,447,11317,26033,20904,57,45,9514,1,1,321,0,0,0,9835,4798,5469.951452
159,1,0,0,0,147,0,9527,20653,21544,284,26,20,6758,0,0,0,0,0,0,6758,500,206.8739858
159,2,18,0,0,0,0,1126,51608,19824,7784,29,18,11465,160,119,10490,12,9,7891,29846,30458,2553.756667
159,3,0,0,0,0,0,2560,36476,21326,1412,92,49,9135,0,0,0,0,0,0,9135,11334,10086.77065
159,4,0,0,0,0,0,3546,30932,33480,1066,163,95,13145,93,56,11258,16,8,4802,29205,31125,7714.248784
159,5,0,0,701,0,0,11358,50868,35659,4483,176,86,11978,102,54,12617,13,6,4882,29477,32275,3706.487178
159,6,0,0,422,2459,0,15980,28041,15817,5634,94,52,4527,104,57,9224,7,3,5043,18794,27005,3378.005758
159,7,0,0,0,0,0,1820,40569,23653,3503,93,42,7897,89,52,8161,3,2,4449,20507,18009,1770.60287
159,8,0,0,0,0,0,14390,27805,21365,10683,169,54,5646,107,92,17286,4,3,708,23640,11720,5232.947447
159,9,0,0,0,0,0,803,7167,11338,0,48,19,6318,61,12,2814,25,11,5517,14649,36554,632.7521947
159,10,0,0,0,3,0,10627,38477,46886,1041,104,69,11540,45,39,8880,0,0,0,20420,14121,4829.164926
159,11,0,0,0,162,0,23262,48399,39195,2132,194,126,11029,124,69,15387,10,4,7853,34269,65373,4451.23136
159,12,30,0,0,0,0,1569,33669,20692,5046,162,99,12607,116,67,8794,3,1,5291,26692,26397,5789.650869
159,13,23,0,0,5123,0,11350,62226,29661,5730,120,79,11857,279,175,14644,0,0,1185,27686,81386,3290.449199
159,14,0,0,0,0,0,8047,37367,20140,6453,70,50,13213,133,70,17424,3,1,4486,35123,20263,1967.858695
160,1,0,4149,0,0,0,834,5793,8079,12764,53,34,10591,46,32,11695,22,4,2404,24690,47951,1778.286376
160,2,0,6724,0,0,0,2972,7807,3062,15587,15,13,12583,23,18,14161,5,0,1203,27947,58966,258.9000719
160,3,0,0,0,0,0,760,4052,2148,2997,30,4,3085,25,18,5546,10,4,4761,13392,38770,1318.334781
160,4,0,2231,0,0,0,301,9091,7639,6001,27,19,10603,20,12,10644,9,5,9473,30720,55402,1134.652577
160,5,0,3038,0,0,0,2161,14654,3688,12800,21,16,8600,25,16,3434,0,0,0,12034,35531,1021.294772
160,6,0,645,0,0,0,616,9949,4513,15303,39,32,10178,40,30,9494,25,9,5654,25326,70940,1692.237468
160,7,0,1541,0,0,0,2042,8249,2447,16462,23,16,9422,40,27,9198,16,3,3759,22379,52042,1230.746347
160,8,0,0,0,0,0,1923,11556,4990,25043,110,62,11598,60,33,9710,32,4,320,21628,72692,3010.807841
160,9,71,6981,0,126,0,1039,2428,3890,5806,9,2,317,55,36,9229,22,9,4433,13979,15399153,551.2272019
160,10,0,5486,0,197,0,787,10279,1816,13999,29,23,15157,6,3,7595,15,9,4741,27493,27378,530.9126086
160,11,0,1646,0,0,0,222,9210,1965,21277,19,10,12002,13,11,11666,10,5,1482,25150,1192364,405.4104544
160,12,0,1935,0,62,0,980,12270,2525,11555,56,40,18053,29,22,7013,16,6,3768,28834,52758,3469.453861
160,13,0,1965,0,0,0,429,10325,5351,15460,109,59,16700,61,44,14338,42,12,9658,40696,69418,2277.540126
160,14,0,2682,0,0,0,2514,6470,4525,13629,55,40,12767,20,12,11878,22,6,992,25637,28727,1825.995914
161,1,138,14822,0,0,0,452,940,15812,2404,224,64,18906,314,74,14608,42,12,18226,51740,67504,12566.25985
161,2,11224,2570,0,0,0,14978,1684,44728,10530,178,74,13882,286,58,19418,0,0,0,33300,24720,11822.30041
161,3,633,196,0,0,0,18489,6613,165559,255,12390,3910,1331009,2612,1602,1595022,1075,179,819604,3745635,2463432,514240.9486
161,4,238,0,0,24446,0,28934,3961,214778,0,10679,5621,1386182,15379,6852,1350816,662,265,584013,3321011,4271137,699617.957
161,5,0,0,0,0,0,272,33218,3162,180761,8044,3234,908430,17581,5358,1206764,1841,0,67664,2182858,14426711,581178.9711
161,6,0,85714,0,55458,0,266371,44886,252314,173391,7379,3626,1166845,2912,606,778821,0,0,378246,2323912,979124,376462.7386
161,7,14000,151827,0,0,0,144424,188502,440674,0,9200,3885,785840,20588,2867,878891,2784,1276,808984,2473715,2054934,520741.9827
161,8,5845,0,0,137433,0,120171,70485,691648,204819,0,0,0,0,0,0,0,0,0,0,0,58081.68016
161,9,16854,288848,0,13696,0,793160,847253,824204,250150,11272,6841,1350634,14652,1665,1439226,2811,432,777136,3566996,2976038,1056138.498
161,10,12670,0,0,225547,0,199509,103413,1345211,379456,14389,5087,890460,6843,2107,700326,4194,1838,1483941,3074727,39882985,1160801.637
161,11,217846,0,0,235764,0,216237,521534,1502914,6804,15724,5608,1110643,20760,5053,823946,1010,606,423392,2357981,27062989,1101161.791
161,12,0,0,0,0,0,0,0,165764,0,2756,1257,338291,870,405,133260,18,3,8364,479915,510723,226084.3568
161,13,0,0,0,0,0,2319,2061,13893,0,99,24,9363,243,111,33633,87,15,5955,48951,1036110,12916.76163
161,14,60,0,78,3960,0,1713,2079,13530,14016,0,0,0,0,0,0,0,0,0,0,0,0
163,1,116,6930,0,656,0,641,23782,12358,2547,77,41,14603,17,11,3558,20,8,796,18957,1078499,2595.176399
163,2,0,22073,0,0,0,652,15250,9658,261,10,8,6216,8,6,4947,0,0,0,11163,417,2733.453649
163,3,61,6645,0,247,0,90,15138,12968,4063,90,39,9794,6,1,9883,7,6,1877,21554,760441,2606.819731
163,4,32,5191,0,128,0,1421,19470,13854,6294,4,3,5441,17,7,13828,15,10,10382,29651,7250,1794.518461
163,5,9,7886,0,0,0,631,22678,7068,1656,17,6,5551,28,19,6801,5,2,3261,15613,11714,2970.849349
163,6,0,3999,0,0,0,8807,19078,16614,184,71,43,11204,91,44,8379,3,2,8299,27882,7225,2853.656676
163,7,106,9108,0,2,0,825,28137,10720,18432,51,18,5357,0,0,0,0,0,0,5357,2999,1005.650742
163,8,116,14522,0,0,0,391,20366,11763,4121,17,8,10489,7,6,8615,2,0,1967,21071,521,3030.70079
163,9,0,17154,0,0,0,200,21130,10101,3,8,6,4495,10,10,12227,1,0,4135,20857,229,3975.413641
163,10,0,12852,0,0,0,174,18790,5351,3122,2,1,688,3,3,3921,0,0,0,4609,10,886.3398814
163,11,124,10263,0,66,0,666,43255,14583,4479,4,4,668,4,4,7052,9,3,2430,10150,284,656.5517958
163,12,0,11043,0,0,0,66,26581,10185,24,38,14,5316,8,6,13102,1,1,1774,20192,2192,2532.781617
163,13,549,6951,0,0,0,1126,31270,6157,958,0,0,0,0,0,0,2,1,3208,3208,50,123.4411353
163,14,0,11035,0,0,0,264,17227,16361,2409,24,6,7507,1,1,2616,1,1,506,10629,1136,1322.719437
164,1,954,0,0,46,0,7650,5216,11666,8736,50,49,12423,33,24,6421,5,4,1180,20024,144932,8814.578134
164,2,2160,0,0,904,0,10759,7112,10565,2456,70,54,6439,56,35,9021,6,4,9023,24483,309750,7809.606838
164,3,2708,0,0,1637,0,7519,2650,8661,1750,59,47,9854,22,11,8143,23,16,6514,24511,316005,7931.504536
164,4,127,175,0,216,0,12570,2833,18547,9844,45,33,14517,31,18,8204,15,10,17278,39999,173145,6859.414703
164,5,4575,0,1574,277,0,9582,1717,9480,1403,51,29,7592,26,16,8903,0,0,0,16495,107482,3653.636358
164,6,1304,0,0,0,0,10050,2056,15254,3309,16,14,6031,63,46,13389,6,4,5809,25229,243050,6832.655549
164,7,1255,0,0,0,0,7374,2483,3761,5954,43,37,9788,13,12,5053,13,12,6331,21172,101688,6599.601365
164,8,59,0,0,0,0,5956,8579,15508,5981,66,53,13516,36,26,6683,20,10,9991,30190,260373,10932.18407
164,9,240,0,0,72,0,6459,3031,24018,1883,69,55,11385,34,26,9494,7,5,7595,28474,184568,9420.056448
164,10,0,0,0,0,0,2527,7155,17607,2363,71,57,8950,43,23,6879,10,8,3367,19196,137460,6783.929169
164,11,0,0,0,347,0,17896,1321,13206,3749,36,22,10554,17,13,9972,10,7,2737,23263,255256,4620.05721
164,12,16,0,0,3969,0,6341,1245,15046,5752,30,20,11755,33,22,10662,4,4,3179,25596,159898,5694.529257
164,13,43,661,0,812,0,9725,535,18878,2466,43,30,11171,26,21,10711,5,4,1916,23798,233720,4154.466944
164,14,0,0,0,0,0,18708,1022,14951,2294,17,13,9106,26,17,7657,8,7,6820,23583,232335,5403.934461
168,1,0,19685,0,1584,0,16211,22356,54216,10284,64,57,6039,17,14,4186,29,19,3151,13376,374,2718.615284
168,2,0,4399,0,2478,0,12231,31032,28908,9396,116,100,14227,0,0,0,5,5,2899,17126,330,3168.639811
168,3,276,1301,0,2871,0,7919,21481,41842,7844,30,20,5550,0,0,0,0,0,0,5550,683,1020.806343
168,4,0,8492,0,1,0,5932,27342,25793,7187,0,0,0,0,0,0,0,0,0,0,0,24.91433333
168,5,0,9761,0,0,0,262,27775,30263,14814,0,0,0,0,0,0,0,0,0,0,0,106.6438481
168,6,3411,20904,0,3470,0,12968,24051,56187,11892,0,0,0,0,0,0,0,0,0,0,0,1.616323611
168,7,31,11092,0,0,0,7820,36474,34167,7866,0,0,0,0,0,0,0,0,0,0,13,36.35155583
168,8,0,17192,0,0,0,9001,50376,31665,13062,0,0,0,0,0,0,0,0,0,0,16,551.6288772
168,9,16,16344,0,0,0,13555,30466,38390,5017,0,0,0,0,0,0,0,0,0,0,30,463.3328867
168,10,787,9072,0,0,0,13447,31861,27621,12213,28,24,11830,13,11,2943,0,0,0,14773,116,2601.204669
168,11,3539,6685,0,32,0,5873,32274,27234,11197,31,21,7014,34,31,4996,3,2,4470,16480,0,2607.920552
168,12,0,10155,0,33,0,2790,31689,47306,8628,0,0,0,0,0,0,0,0,0,0,0,78.1611675
168,13,0,14895,0,0,0,9732,45915,45887,12389,0,0,0,0,0,0,0,0,0,0,205,94.33196889
168,14,0,14180,0,1342,0,11364,58290,26780,6481,0,0,0,0,0,0,0,0,0,0,25,39.65673389
172,1,912,0,0,0,0,13254,43452,24700,11540,94,80,17272,136,108,17116,2,0,9422,43810,42784,4788.422713
172,2,1270,0,0,0,0,31184,39458,18008,18108,104,86,31464,134,118,13498,6,0,10318,55280,53440,4709.184089
172,3,99903,0,0,0,0,200585,458662,153868,159374,98,84,79573,1653,1103,224354,0,0,0,303927,869171,26442.05546
172,4,1821,0,0,14327,0,63752,125222,28934,126378,38,32,8540,0,0,0,0,0,0,8540,17726,1123.746979
172,5,230,0,0,17958,0,19517,28160,23936,22556,146,100,15418,142,106,27206,16,4,3930,46554,100888,5410.908901
172,6,282134,0,0,1675368,0,478044,2033626,1711298,852846,876,584,307184,0,0,0,910,910,331726,638910,2944417,642553.0046
172,7,2454,0,0,21816,0,21997,89296,42370,74884,17411,13341,1414236,6249,4506,625583,455,455,440258,2480077,23157306,794159.4652
172,8,6763,0,0,107290,0,121158,105329,61059,74061,4940,4053,620499,4980,4214,511243,598,400,324975,1456717,3734225,159236.1944
172,9,288,0,0,0,0,229703,333806,271955,120407,442,322,159528,0,0,0,0,0,0,159528,262950,28548.69219
172,10,2260,0,0,3180,0,79231,198679,71324,104543,1930,1418,352869,1996,1741,251137,126,76,213947,817953,913542,83007.82358
172,11,0,0,0,0,0,94817,201291,9365,17575,475,377,58429,20,16,5856,28,24,6708,70993,60216,15965.21861
172,12,2264,0,0,4726,0,10623,15937,15858,10162,498,369,54219,264,213,36480,3,3,10506,101205,87645,12665.92382
172,13,5512,0,0,5850,0,4604,15792,8647,1404,368,300,45844,150,123,11421,18,18,18987,76252,347273,20001.92791
172,14,22,0,0,2720,0,21319,13735,7930,6503,124,90,22690,138,120,16456,18,8,6112,45258,169120,9591.899794
177,1,0,0,0,3216,0,15568,24076,42224,6960,58,43,13013,30,24,13074,12,9,7138,33225,0,19968.20072
177,2,0,0,0,2378,0,5957,10545,25252,3246,37,33,5830,39,28,9407,14,10,479,15716,0,13634.31436
177,3,0,0,0,1445,0,6003,2161,23356,338,26,13,4533,22,22,3096,6,6,2712,10341,0,1942.617563
177,4,0,0,0,2696,0,14303,17740,26753,4220,27,23,8575,37,29,10324,1,1,2333,21232,0,3009.319468
177,5,0,0,0,96,0,33230,28695,38407,8617,41,25,14713,14,13,12492,28,20,3732,30937,0,1465.207802
177,6,0,0,0,258,0,21576,13239,25019,5296,77,50,6885,49,38,8928,18,14,2827,18640,0,3259.131599
177,7,2,0,0,427,0,19702,21052,20301,7068,37,32,6178,37,35,11644,5,4,4106,21928,0,5059.475256
177,8,0,0,0,3077,0,34096,20689,34527,8100,3,3,2397,32,25,9171,20,14,2558,14126,0,1544.154254
177,9,0,0,0,1599,0,13500,12765,9920,2143,0,0,0,0,0,2894,0,0,0,2894,0,10.68555083
177,10,0,0,0,4260,0,17201,21609,27138,2689,11,10,4150,6,5,1440,8,6,861,6451,0,3963.051821
177,11,0,0,0,441,0,11264,20052,17630,6061,33,28,10057,18,16,12187,0,0,0,22244,0,3093.022801
177,12,0,0,0,255,0,19675,26172,44637,4825,27,23,11456,4,4,6423,24,17,3280,21159,0,2091.518795
177,13,0,0,0,3561,0,34493,25847,21022,4934,53,44,6763,38,33,13162,13,9,1659,21584,0,3517.764225
177,14,0,0,0,5003,0,33890,21584,37295,5459,65,56,12094,32,27,10584,1,1,3463,26141,0,4860.536832
180,1,82,16716,0,58,0,400,5926,4172,11054,50,42,21306,108,80,15630,20,18,7512,44448,19576,6974.481387
180,2,12,25891,0,23506,0,0,39856,11790,49788,110,100,55529,0,0,0,0,0,0,55529,69172,24496.87989
180,3,0,59427,0,22,0,368,15484,2876,74067,0,0,0,0,0,0,0,0,0,0,0,0
180,4,8,35394,0,668,0,1330,7084,2474,13304,60,52,9428,54,44,11874,22,14,16326,37628,234630,1923.919954
180,5,592,44862,0,5536,0,2883,60586,29067,17600,120,76,13686,0,0,0,0,0,0,13686,2910,9740.891327
180,6,0,14359,0,4452,0,920,15898,48274,4707,60,52,3416,0,0,0,6,6,3726,7142,34274,698.3984056
180,7,318,5520,0,20,0,70,5346,1280,13488,142,112,15384,16,12,6196,8,8,3906,25486,235074,4409.343428
180,8,714,16438,0,316,0,76,4442,1246,5576,116,78,12064,94,72,17772,8,8,698,30534,32302,7353.525739
180,9,352,15400,0,2184,0,108,15343,3289,2518,180,154,54548,94,68,16364,2,2,68,70980,30248,13739.10846
180,10,838,140396,0,290,0,19,53863,14220,28535,0,0,0,0,0,0,0,0,0,0,0,0
180,11,223,0,0,1907,0,98,29971,15887,4,58,52,9940,0,0,0,39,22,11602,21542,468655,3711.818302
180,12,0,0,0,9827,0,96972,204235,667846,0,24975,16742,559364,14659,11134,555188,63,35,4347,1118899,1639747,8714700.348
180,13,0,87682,0,6636,0,1120,39914,8925,77609,1176,938,70749,245,217,72695,35,28,42105,185549,529270,106876.1052
180,14,448,31773,0,3024,0,1190,42994,17675,35441,539,406,50288,245,175,37590,35,28,15120,102998,2866661,35291.43695
184,1,20,96,0,1214,0,1690,39492,18144,55316,104,68,33710,66,42,18702,10,6,11608,64020,500,9307.736161
184,2,170,121,28,1253,0,3491,26902,7906,32158,156,98,19622,96,64,23370,5,1,8543,51535,66,13441.19144
184,3,386,0,40,840,0,8578,37046,4090,31056,134,90,14636,176,110,17480,26,8,20124,52240,44,7087.011673
184,4,2,0,0,174,0,1610,33844,2056,17528,96,72,33740,106,74,28230,2,0,5826,67796,20,1961.678646
184,5,220,0,0,1148,0,3740,35860,4027,27162,212,120,39852,158,96,20794,84,24,98803,159449,312,10551.398
184,6,408,780,0,0,0,4944,99138,3550,115560,665,347,116915,540,372,86484,89,23,43286,246685,0,32720.04361
184,7,3729,0,0,583,0,7337,117678,17688,149765,858,462,83743,462,319,124146,77,11,47916,255805,3333,42727.70645
184,8,319,0,0,0,0,15499,159060,19712,187550,550,363,128458,286,209,105798,55,11,50369,284625,264,37186.32935
184,9,315,0,0,477,0,788,103410,17053,115201,333,252,99117,585,378,82926,18,18,23247,205290,153,26428.72664
184,10,468,0,0,5166,0,4941,140706,18063,129132,477,315,72108,360,261,117045,18,9,27603,216756,360,17626.08617
184,11,1584,0,0,11169,0,6210,110088,52830,144495,477,351,117477,504,396,69219,36,9,38718,225414,0,40410.29946
184,12,540,0,0,531,0,8595,149076,34479,126009,198,162,64935,522,324,69741,72,36,50778,185454,1620,17167.97805
184,13,520,0,0,2250,0,14359,149896,35603,93908,602,427,110131,711,576,90963,63,9,51741,252835,90,24964.03407
184,14,200,0,0,0,0,11450,98410,61390,55990,490,140,61940,860,630,115840,70,30,28220,206000,220,31694.07698
185,1,0,0,2,2740,0,1083,7137,10778,58,56,45,3655,32,27,9947,38,27,2790,16392,23402,2014.738833
185,2,0,0,0,2301,0,292,7716,24712,343,56,35,5800,46,36,8337,6,4,8687,22824,13755,1054.339237
185,3,0,0,0,0,0,2286,4877,25342,2013,63,55,5326,43,36,6776,40,35,6390,18492,22143,2489.958394
185,4,0,0,23,0,0,722,16112,16360,2472,73,59,5135,46,20,7689,34,22,4765,17589,21792,1873.896629
185,5,0,0,0,33,0,4329,5968,23959,1938,50,36,6441,46,37,4412,9,5,8609,19462,14379,1799.303113
185,6,0,0,0,2657,0,9,7236,9211,951,45,30,6919,22,10,6997,6,4,6309,20225,127659,1380.509999
185,7,0,0,0,0,0,1009,9106,14454,173,77,53,7493,42,33,6662,28,15,8942,23097,76878,2083.724591
185,8,0,0,0,0,0,1452,13509,12851,2115,82,65,7194,32,28,8134,38,29,6420,21748,25980,2576.495551
185,9,0,0,0,0,0,661,11227,8628,2593,72,61,5913,33,23,9486,23,19,7866,23265,26834,2179.796727
185,10,0,0,0,94,0,605,9310,19349,3165,79,66,6375,27,21,9501,28,20,6212,22088,84683,2520.722349
185,11,0,0,13,1134,0,1069,6590,16080,707,62,50,4937,52,35,8298,26,17,8526,21761,25896,2721.254028
185,12,0,0,0,0,0,696,6984,18246,2370,62,52,6394,41,33,9070,14,8,5401,20865,143890,4150.932954
185,13,0,0,0,0,0,22,2447,9528,135,32,22,12066,33,22,3749,21,16,7432,23247,74056,1930.375719
185,14,0,0,0,15,0,1845,12058,7383,2617,67,44,4490,41,34,8257,26,20,2289,15036,172147,3166.717798
190,1,0,3287,0,4257,0,546,8971,19892,16,32,28,4551,87,67,15193,23,8,9466,29210,34510,3889.511206
190,2,0,2869,0,5604,0,97,6833,10434,4,58,32,6594,0,0,0,0,0,0,6594,7086,448.8245894
190,3,0,2093,0,942,0,10,9523,39045,0,0,0,0,58,40,15702,0,0,0,15702,14734,343.994925
190,4,0,7682,0,1967,0,4941,9993,41493,12,9,7,6791,0,0,0,0,0,0,6791,2477,1443.502473
190,5,0,10276,0,814,0,2403,7111,12876,6,6,5,6717,8,4,4306,0,0,0,11023,16605,1548.445991
190,6,0,6160,0,1787,0,243,1925,12621,5,2,2,3709,15,12,10178,0,0,0,13887,6737,1460.441468
190,7,0,7776,0,1132,0,65,2125,3174,8,1,1,1058,0,0,0,0,0,0,1058,284,136.2554331
190,8,0,1019,0,4002,0,2808,4044,10643,14,0,0,2685,0,0,0,0,0,0,2685,0,80.10816111
190,9,0,2966,0,2928,0,239,6770,15016,22,42,33,6331,3,2,1848,0,0,0,8179,13680,1174.310082
190,10,0,0,0,7285,0,43,3178,9685,15,19,12,9023,45,31,7792,4,1,1865,18680,36216,599.6391914
190,11,0,2471,0,4791,0,55,8787,11815,10,0,0,0,21,19,12396,0,0,0,12396,20058,621.1465772
190,12,0,6546,0,1171,0,157,5643,9276,7,6,5,3924,0,0,0,0,0,0,3924,3894,559.5435686
190,13,0,3801,0,5443,0,19565,24298,46447,91,45,19,11055,11,9,4892,0,0,0,15947,21752,2257.288444
190,14,0,1128,0,769,0,4859,6009,13366,8,44,33,10904,15,10,6763,0,0,0,17667,8046,2426.74738
